12:59:07,877 [main] INFO  SettingsFactory  - Query language substitutions: {}
12:59:07,877 [main] INFO  SettingsFactory  - JPA-QL strict compliance: disabled
12:59:07,877 [main] INFO  SettingsFactory  - Second-level cache: enabled
12:59:07,877 [main] INFO  SettingsFactory  - Query cache: disabled
12:59:07,877 [main] INFO  SettingsFactory  - Cache region factory : org.hibernate.cache.impl.NoCachingRegionFactory
12:59:07,878 [main] INFO  SettingsFactory  - Optimize cache for minimal puts: disabled
12:59:07,878 [main] INFO  SettingsFactory  - Structured second-level cache entries: disabled
12:59:07,885 [main] INFO  SettingsFactory  - Statistics: disabled
12:59:07,885 [main] INFO  SettingsFactory  - Deleted entity synthetic identifier rollback: disabled
12:59:07,885 [main] INFO  SettingsFactory  - Default entity-mode: pojo
12:59:07,885 [main] INFO  SettingsFactory  - Named query checking : enabled
12:59:07,885 [main] INFO  SettingsFactory  - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
12:59:07,910 [main] INFO  SessionFactoryImpl  - building session factory
12:59:07,918 [main] INFO  BasicTypeRegistry  - Type registration [blob] overrides previous : org.hibernate.type.BlobType@1dd7736
12:59:07,918 [main] INFO  BasicTypeRegistry  - Type registration [java.sql.Blob] overrides previous : org.hibernate.type.BlobType@1dd7736
12:59:07,918 [main] INFO  BasicTypeRegistry  - Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@bd93cd
12:59:07,918 [main] INFO  BasicTypeRegistry  - Type registration [clob] overrides previous : org.hibernate.type.ClobType@3299f6
12:59:07,919 [main] INFO  BasicTypeRegistry  - Type registration [java.sql.Clob] overrides previous : org.hibernate.type.ClobType@3299f6
12:59:07,919 [main] INFO  BasicTypeRegistry  - Type registration [characters_clob] overrides previous : org.hibernate.type.PrimitiveCharacterArrayClobType@19fc25
12:59:07,919 [main] INFO  BasicTypeRegistry  - Type registration [wrapper_characters_clob] overrides previous : org.hibernate.type.CharacterArrayClobType@1f8f8c8
12:59:07,919 [main] INFO  BasicTypeRegistry  - Type registration [wrapper_materialized_blob] overrides previous : org.hibernate.type.WrappedMaterializedBlobType@952905
12:59:07,919 [main] INFO  BasicTypeRegistry  - Type registration [materialized_clob] overrides previous : org.hibernate.type.MaterializedClobType@b83be0
12:59:08,339 [main] INFO  SessionFactoryObjectFactory  - Not binding factory to JNDI, no JNDI name configured
12:59:08,605 [main] INFO  Server  - SystemInfo: Test:EB:S1:tcp://localhost:61616
12:59:08,738 [main] INFO  BrokerService  - Using Persistence Adapter: MemoryPersistenceAdapter
12:59:08,740 [main] INFO  BrokerService  - ActiveMQ 5.5.0 JMS Message Broker (localhost) is starting
12:59:08,740 [main] INFO  BrokerService  - For help or more information please see: http://activemq.apache.org/
12:59:08,780 [JMX connector] INFO  ManagementContext  - JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi
12:59:08,968 [main] INFO  TransportServerThreadSupport  - Listening for connections at: tcp://950-PC:61616
12:59:08,969 [main] INFO  TransportConnector  - Connector tcp://0.0.0.0:61616 Started
12:59:08,973 [main] INFO  BrokerService  - ActiveMQ JMS Message Broker (localhost, ID:950-PC-50573-1361163544032-1:1) started
12:59:09,430 [main] INFO  StrategyFactory  - Registered strategy VASE to bean vaseStrategy
12:59:09,445 [main] INFO  StrategyFactory  - Registered strategy BASIN to bean basinStrategy
12:59:09,464 [main] INFO  OrderGenerator  - Initialising OrderGenerator
12:59:09,465 [main] INFO  RefDataManager  - initialising
12:59:09,785 [main] INFO  MarketDataManager  - initialising
12:59:09,786 [main] INFO  DownStreamManager  - initialising
12:59:09,786 [MarketDataManager] INFO  AsyncEventProcessor  - processAsyncTimerEvent added in method map
12:59:09,786 [Server] INFO  Server  - Market data is ready: true
12:59:13,108 [main] INFO  SessionSchedule  - [FIX.4.2:Algo->SIMULATOR] daily, 00:00:00-UTC - 00:00:00-UTC
12:59:13,140 [main] INFO  NetworkingOptions  - Socket option: SocketTcpNoDelay=true
12:59:13,140 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWrites=false
12:59:13,140 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWriteTimeout=30000
12:59:13,191 [main] INFO  IoSessionInitiator  - [FIX.4.2:Algo->SIMULATOR] [localhost/127.0.0.1:13679]
12:59:13,196 [main] INFO  SocketInitiator  - SessionTimer started
12:59:13,198 [main] WARN  DownStreamManager  - Down Stream connection is down: FIX.4.2:Algo->SIMULATOR
12:59:13,200 [main] INFO  TickDataManager  - Existing tick directory: ticks
12:59:13,201 [main] INFO  UpStreamManager  - initialising
12:59:13,201 [Server] INFO  Server  - Market data is ready: true
12:59:13,202 [Server] INFO  Server  - Market data is ready: true
12:59:13,202 [MarketDataManager] INFO  AsyncEventProcessor  - processQuoteEvent added in method map
12:59:13,206 [main] INFO  SessionSchedule  - [FIX.4.2:ACCEPTOR1->INITIATOR1] daily, 00:00:00-UTC - 23:00:00-UTC
12:59:13,214 [main] INFO  SocketAcceptor  - SessionTimer started
12:59:13,221 [main] INFO  NetworkingOptions  - Socket option: SocketTcpNoDelay=true
12:59:13,221 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWrites=false
12:59:13,221 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWriteTimeout=30000
12:59:13,260 [main] INFO  SocketAcceptor  - Listening for connections at 0.0.0.0/0.0.0.0:13678
